year,ahe,bachelor,female,age
2008,28.846153,1,1,27
2008,16.826923,0,0,26
2008,18.26923,0,0,29
2008,22.192789,1,0,31
2008,15.384615,1,1,30
2008,7.6923075,0,0,25
2008,28.846153,1,0,31
2008,11.538462,0,0,33
2008,10.439561,0,1,28
2008,11.057693,0,1,31
2008,16.153847,1,0,25
2008,9.6153851,0,0,25
2008,11.538462,0,0,28
2008,14.423077,0,0,32
2008,9.89011,0,1,32
2008,38.46154,1,0,27
2008,21.634615,0,0,34
2008,12.5,1,1,34
2008,23.076923,1,0,32
2008,9.6153851,0,1,34
2008,2.6709402,0,1,32
2008,38.46154,1,0,32
2008,31.25,1,1,32
2008,28.846153,0,0,32
2008,5.7172556,0,1,33
2008,12,0,0,32
2008,7.6999998,1,1,25
2008,34.615383,1,0,32
2008,11.538462,0,0,29
2008,3.5576923,1,0,27
2008,12.019231,1,1,29
2008,15.384615,1,1,26
2008,18.076923,1,0,31
2008,9.6153851,0,0,31
2008,24.038462,1,0,34
2008,14.423077,1,1,27
2008,11.133603,1,1,28
2008,8.25,0,1,27
2008,18.75,0,0,33
2008,15.384615,0,0,27
2008,19.23077,0,0,33
2008,21.634615,0,0,34
2008,19.23077,0,0,31
2008,24.51923,1,0,26
2008,20.192308,1,1,26
2008,18.627451,1,0,26
2008,4.5673075,1,0,25
2008,16.153847,0,0,34
2008,14.102564,1,1,32
2008,18.75,0,0,29
2008,14.903846,1,1,26
2008,10.096154,0,0,26
2008,15.384615,0,0,32
2008,14.534883,0,0,33
2008,14.423077,1,1,27
2008,31.25,1,0,27
2008,19.23077,0,0,32
2008,12.5,0,0,29
2008,25,1,0,29
2008,24.038462,1,0,26
2008,22.115385,0,0,30
2008,15.384615,0,0,27
2008,13.782051,0,0,32
2008,10.35503,0,0,27
2008,11.153846,0,0,26
2008,64.903847,1,0,33
2008,26.442308,1,1,27
2008,12.980769,1,0,26
2008,13.461538,1,1,33
2008,12.651822,0,1,34
2008,3.3653846,0,0,26
2008,15.555555,0,0,27
2008,12.019231,1,1,27
2008,28.846153,1,0,29
2008,45.673077,1,0,31
2008,4.1208792,0,0,27
2008,8,0,0,31
2008,23.076923,0,0,32
2008,11.428572,0,0,25
2008,17.788462,0,1,25
2008,20.192308,1,1,34
2008,10.096154,1,1,30
2008,28.846153,1,0,33
2008,5.0798259,1,1,28
2008,14.230769,1,1,29
2008,28.846153,1,1,29
2008,11.538462,0,1,34
2008,8.0769234,0,1,28
2008,11.538462,0,1,34
2008,12.019231,0,1,33
2008,9.6153851,0,1,26
2008,9.6153851,0,0,28
2008,10.926574,0,0,26
2008,20.486538,1,0,34
2008,20.673077,0,0,32
2008,25.48077,0,0,32
2008,7.1428571,0,1,25
2008,36.057693,1,0,26
2008,29.326923,1,1,30
2008,11.538462,1,1,33
2008,29.380342,0,0,33
2008,13.461538,0,0,30
2008,8.6538458,0,1,34
2008,16.826923,0,0,33
2008,24.038462,0,0,32
2008,12.5,0,0,30
2008,15.865385,0,1,33
2008,24.038462,1,1,29
2008,14.903365,0,0,29
2008,12.5,0,0,27
2008,13.461538,0,0,31
2008,10.576923,0,1,32
2008,14.823718,0,1,31
2008,24.038462,0,0,34
2008,7.6923075,0,0,26
2008,6.25,0,1,26
2008,19.23077,1,0,27
2008,13.675214,1,1,34
2008,28.846153,0,0,27
2008,16.02564,0,1,34
2008,11.538462,0,1,32
2008,17.307692,0,0,34
2008,48.076923,0,0,28
2008,13.461538,0,0,28
2008,7.2115383,0,1,26
2008,14.423077,0,0,34
2008,24.51923,1,0,34
2008,6.25,0,0,25
2008,8.7412586,0,1,27
2008,22.115385,1,1,25
2008,20.384615,0,0,33
2008,26.153847,0,1,33
2008,14.423077,0,1,30
2008,5.7692308,0,1,27
2008,14.583333,0,1,32
2008,14.47855,1,0,32
2008,10.256411,1,1,26
2008,32.692307,0,0,27
2008,19.23077,0,0,34
2008,19.23077,0,0,33
2008,15.384615,0,0,31
2008,16.239317,1,1,28
2008,6.439394,0,0,25
2008,13.461538,1,1,30
2008,30.76923,1,0,29
2008,13.461538,0,0,26
2008,19.711538,1,0,27
2008,15.865385,0,0,30
2008,19.23077,1,0,28
2008,21.634615,0,0,26
2008,11,0,1,26
2008,19.23077,0,0,29
2008,14.903846,0,1,29
2008,13.235294,0,0,25
2008,24.038462,1,1,30
2008,38.46154,1,0,29
2008,24.038462,0,0,28
2008,13.461538,0,1,33
2008,7.2125001,0,1,34
2008,10.096154,0,1,27
2008,12.020192,0,1,30
2008,9.6153851,0,0,30
2008,16.346153,1,1,32
2008,14.00077,0,0,27
2008,38.786224,1,0,34
2008,4.945055,0,0,32
2008,15.384615,0,0,31
2008,16.927084,0,1,30
2008,18.028847,1,0,27
2008,24.038462,0,0,30
2008,24.51923,1,1,26
2008,31.25,1,0,29
2008,13.736263,1,0,34
2008,16.826923,1,0,27
2008,16.365385,1,0,29
2008,24.038462,1,0,28
2008,12.244898,1,1,25
2008,21.634615,0,1,27
2008,16.346153,0,1,32
2008,21.634615,0,0,33
2008,13.846154,1,0,34
2008,29.807692,1,1,29
2008,28.846153,0,0,32
2008,34.615383,1,0,32
2008,11.538462,0,1,28
2008,7.5009999,1,1,26
2008,7.6923075,1,0,25
2008,7.6923075,1,1,25
2008,20.192308,1,1,32
2008,13.942307,1,0,27
2008,24.51923,1,0,29
2008,21.634615,0,0,31
2008,7.7692308,0,1,25
2008,14.423077,0,1,26
2008,25.48077,1,1,29
2008,16.826923,1,0,25
2008,17.788462,1,0,26
2008,23.076923,1,1,34
2008,2.6709402,0,1,28
2008,25,1,1,33
2008,37.01923,0,0,26
2008,25,1,1,27
2008,12.019231,1,0,27
2008,8.2417583,0,1,25
2008,39.636753,1,1,34
2008,32.744282,0,0,25
2008,48.076923,1,0,34
2008,16.73077,0,0,30
2008,13.986014,0,0,27
2008,14.423077,0,0,26
2008,28.846153,1,0,31
2008,49.03846,1,0,27
2008,11.538462,0,0,28
2008,8.9743586,0,1,29
2008,28.52564,1,0,31
2008,37.692307,1,1,31
2008,10.035556,1,0,25
2008,13.461538,0,1,32
2008,26.153847,0,0,31
2008,16.994633,0,0,33
2008,11.057693,0,1,33
2008,9.6153851,0,1,33
2008,11.538462,1,1,28
2008,23.076923,0,0,30
2008,8.9743586,1,1,26
2008,12.5,0,1,31
2008,11.538462,0,0,29
2008,19.871796,1,1,30
2008,9.8290596,0,1,33
2008,36.858974,1,0,33
2008,33.653847,1,0,32
2008,48.076923,1,1,26
2008,20.192308,1,0,33
2008,19.23077,1,1,30
2008,21.634615,1,1,25
2008,15.192307,0,0,28
2008,4.3278847,0,1,34
2008,27.884615,1,0,31
2008,39.423077,1,1,34
2008,21.68576,1,0,27
2008,33.653847,0,0,34
2008,12.019231,1,0,27
2008,19.23077,1,0,31
2008,17.227564,0,0,26
2008,8.6538458,0,1,30
2008,13.411943,0,1,26
2008,9.8039217,0,0,28
2008,16.346153,1,1,34
2008,14.423077,0,0,27
2008,5.2884617,0,0,25
2008,13.942307,0,1,27
2008,10.416667,1,0,28
2008,18.842308,0,0,34
2008,34.188034,1,0,28
2008,18.707483,0,1,29
2008,21.5,0,1,32
2008,22.115385,0,1,32
2008,12.259615,0,1,33
2008,16.346153,0,0,26
2008,10.576923,1,1,26
2008,22.222221,1,0,33
2008,21.568628,0,0,28
2008,14.705882,0,0,30
2008,40,1,1,34
2008,7.5,1,0,29
2008,22.114904,1,0,30
2008,17.919712,0,0,25
2008,15.865385,0,0,32
2008,6.5934067,0,1,31
2008,12.019231,0,0,33
2008,15.865385,0,1,31
2008,19.23077,0,0,34
2008,19.23077,0,0,33
2008,16.826923,1,1,29
2008,28.846153,1,0,26
2008,11.111111,1,0,31
2008,16.990599,1,1,32
2008,11.538462,0,0,31
2008,20.192308,0,0,25
2008,33.09481,1,0,32
2008,20.79002,0,1,30
2008,40,0,0,28
2008,18.131868,1,1,34
2008,13.7,0,0,32
2008,10.576923,0,1,25
2008,14.423077,1,1,28
2008,17.788462,0,1,31
2008,15.384615,1,0,27
2008,13.636364,1,1,25
2008,9.3482904,0,0,28
2008,14.423077,0,1,26
2008,14.423077,1,0,28
2008,12.237762,1,0,26
2008,18.75,0,0,31
2008,16.153847,0,0,34
2008,17.307692,0,0,29
2008,11.778846,0,0,33
2008,14.792899,1,1,28
2008,10.576923,0,0,32
2008,8.25,0,1,26
2008,9.7633133,1,0,31
2008,17.788462,1,0,32
2008,7.6370192,0,1,32
2008,15,0,1,33
2008,14.903846,0,0,30
2008,14.685315,0,0,29
2008,15.659341,1,1,27
2008,20.94017,1,0,32
2008,14.423077,1,0,32
2008,10.576923,1,1,32
2008,22.596153,0,0,34
2008,18.461538,0,0,32
2008,43.26923,1,1,33
2008,8.6538458,0,1,29
2008,9.2455626,0,1,27
2008,27.472527,1,0,25
2008,17.788462,0,0,34
2008,21.367521,0,1,29
2008,28.365385,0,0,34
2008,11.298077,1,1,27
2008,14.903846,0,0,27
2008,23.076923,1,0,32
2008,20.76923,1,0,32
2008,9.6153851,0,1,30
2008,17.500961,0,0,28
2008,13.461538,0,1,34
2008,14.903846,0,0,34
2008,13.942307,0,0,31
2008,14.423077,1,1,28
2008,27.884615,1,0,33
2008,13.313609,1,1,28
2008,20.192308,1,0,30
2008,12.019231,0,0,28
2008,16.02564,0,0,30
2008,16.666666,1,1,28
2008,5,0,0,29
2008,21.634615,1,1,32
2008,28.846153,1,0,33
2008,38.46154,1,0,31
2008,17.094017,0,0,30
2008,14.17004,1,1,30
2008,34.436493,1,1,33
2008,21.634615,1,0,26
2008,19.23077,1,1,34
2008,14.957265,1,0,28
2008,58,1,0,33
2008,31.25,1,0,30
2008,20.192308,1,0,32
2008,28.846153,1,1,27
2008,28.846153,1,0,25
2008,25,1,1,33
2008,15.384615,1,0,31
2008,10.096154,0,1,28
2008,24.038462,1,1,33
2008,12.019231,0,0,28
2008,34.615383,1,0,34
2008,19.23077,1,0,34
2008,15.769231,0,0,30
2008,18.376068,1,1,28
2008,43.26923,1,0,34
2008,7.1428571,0,1,29
2008,21.634615,1,1,25
2008,21.634615,0,0,29
2008,39.903847,1,0,33
2008,9.6153851,0,1,33
2008,15.384615,1,1,33
2008,12.5,0,1,32
2008,12.980769,0,1,27
2008,18.509615,1,1,28
2008,16.826923,1,1,28
2008,24.150269,1,1,34
2008,29.487179,1,0,32
2008,51.611965,1,1,34
2008,8,0,1,31
2008,14.903846,0,1,34
2008,10.897436,0,0,33
2008,19.23077,0,0,26
2008,14.423077,0,1,25
2008,11.538462,0,0,31
2008,15.384615,0,0,26
2008,13.461538,0,1,34
2008,11.057693,0,1,33
2008,25.48077,1,0,28
2008,14.423077,0,1,27
2008,12.5,0,1,27
2008,25.403847,0,0,33
2008,10.416667,0,1,25
2008,16.346153,0,0,27
2008,12.980769,0,0,33
2008,13.736263,0,1,33
2008,18.75,0,0,33
2008,14.423077,0,0,33
2008,20.625,0,0,32
2008,12.019231,0,0,28
2008,5.4945054,1,1,28
2008,9.6153851,0,0,28
2008,21.153847,0,0,28
2008,5.2884617,0,1,25
2008,18.696047,0,1,25
2008,13.461538,0,0,34
2008,72.115387,0,0,27
2008,17.582418,0,0,34
2008,14.423077,0,1,34
2008,13.461538,0,1,33
2008,15.384615,1,0,28
2008,15.865385,0,1,34
2008,5.2884617,0,0,28
2008,10.576923,0,0,32
2008,16.826923,1,0,31
2008,20.673077,1,0,34
2008,26.223776,0,0,33
2008,12.019231,0,0,28
2008,6.7307692,0,1,29
2008,31.25,1,0,27
2008,22.26923,0,1,33
2008,7.4175825,0,1,32
2008,8.6538458,1,1,28
2008,8.2840233,1,0,31
2008,17.93639,0,0,25
2008,9.895833,0,1,25
2008,15.384615,0,1,33
2008,22.115385,1,1,34
2008,4.945055,1,1,29
2008,10.576923,0,1,33
2008,38.46154,1,0,31
2008,11.834319,1,0,28
2008,9.6153851,0,1,27
2008,7.2115383,0,0,32
2008,13.461538,1,1,30
2008,15.384615,1,1,32
2008,21.634615,1,1,31
2008,12.5,0,1,34
2008,11.298077,0,1,30
2008,12.5,1,1,29
2008,16.538462,0,1,34
2008,20.979021,1,0,25
2008,17.307692,0,1,32
2008,14.423077,0,0,33
2008,10.35503,1,0,32
2008,2.8846154,0,0,32
2008,27.884615,0,1,25
2008,14.166667,0,0,32
2008,10,1,1,25
2008,25.76923,1,0,31
2008,24.038462,1,0,27
2008,24.038462,1,1,25
2008,40.865383,1,0,28
2008,16.826923,1,1,26
2008,12.087913,1,1,31
2008,20.673077,0,0,33
2008,24.038462,1,1,31
2008,21.634615,1,1,26
2008,36.057693,1,0,34
2008,22.115385,1,1,26
2008,18.793707,1,0,26
2008,12.019231,0,0,33
2008,12.019231,0,0,32
2008,16.346153,1,1,26
2008,23.076923,1,1,27
2008,34.285713,1,0,26
2008,20.512821,1,1,26
2008,14.423077,0,0,26
2008,9.6153851,0,1,29
2008,4.3269229,0,0,28
2008,13.461538,0,1,34
2008,33.216782,1,1,30
2008,32.051281,1,0,33
2008,9.75,0,0,26
2008,15.384615,0,0,31
2008,17.788462,0,1,34
2008,13.461538,0,0,32
2008,14.423077,1,1,31
2008,23.076923,0,0,26
2008,9.1575089,0,0,29
2008,14.423077,0,1,31
2008,18.26923,1,0,29
2008,23.076923,1,0,34
2008,18.887363,1,0,28
2008,23.5,0,0,31
2008,24.038462,0,0,34
2008,9.8557692,1,1,25
2008,8.5714283,0,0,26
2008,14.423077,0,0,27
2008,8.2417583,0,0,31
2008,22.596153,1,1,26
2008,38.46154,1,0,31
2008,15.384615,0,0,31
2008,10.096154,0,1,33
2008,10.769231,0,1,26
2008,34.615383,0,0,29
2008,19.23077,0,0,26
2008,9.5,0,0,26
2008,7.2115383,0,0,32
2008,11.538462,1,0,34
2008,16.826923,0,1,28
2008,9.6153851,1,0,27
2008,14.423077,0,0,27
2008,11.538462,1,1,26
2008,24.038462,1,0,25
2008,19.951923,0,0,32
2008,28.846153,1,0,31
2008,26.442308,1,1,29
2008,12.019231,0,0,29
2008,8.0128202,1,0,25
2008,41.826923,1,1,31
2008,34.615383,1,1,30
2008,28.846153,1,1,31
2008,9.6153851,1,0,26
2008,14.423077,0,1,28
2008,19.23077,0,0,33
2008,8.6538458,0,1,30
2008,14.423077,0,1,33
2008,31.25,1,0,31
2008,14.423077,1,1,29
2008,7.2115383,0,0,25
2008,33.173077,1,1,34
2008,34.693878,1,1,29
2008,14.423077,0,1,33
2008,7.3964496,0,0,25
2008,48.076923,1,0,33
2008,11.057693,0,0,25
2008,4.8081732,0,0,34
2008,12.5,1,1,28
2008,42.735043,1,0,31
2008,18.26923,0,0,33
2008,30.76923,1,1,34
2008,20.192308,1,1,25
2008,24.615385,1,1,29
2008,23.076923,0,0,34
2008,9.6153851,1,1,26
2008,9.6153851,0,1,27
2008,8.1730766,0,0,32
2008,25,1,0,34
2008,14.743589,1,0,28
2008,37.099998,1,1,29
2008,42.307693,1,1,30
2008,21.901709,1,1,32
2008,13.636364,0,0,34
2008,15.865385,1,0,28
2008,30.76923,0,0,34
2008,34.188034,1,0,30
2008,41.452991,1,0,33
2008,17.307692,1,1,26
2008,16.346153,1,0,27
2008,21.875,1,1,26
2008,10.096154,0,1,31
2008,39.423077,0,0,32
2008,8.2417583,0,1,34
2008,7.2115383,0,0,32
2008,35.664337,1,0,32
2008,21.634615,1,1,29
2008,14.423077,0,0,25
2008,24.038462,1,1,31
2008,12.980769,0,1,26
2008,12.019231,0,0,28
2008,12.604167,1,1,27
2008,22.115385,1,0,30
2008,17.307692,1,1,34
2008,27.736687,1,0,26
2008,13.464052,0,0,33
2008,13.461538,0,0,25
2008,10.164835,0,0,25
2008,15,0,0,34
2008,10.096154,0,1,27
2008,7.2115383,0,1,32
2008,43.136765,1,0,31
2008,20.871796,1,0,28
2008,24.038462,0,0,30
2008,26.442308,1,1,26
2008,16.826923,1,0,28
2008,40.865383,1,0,34
2008,40.865383,1,1,30
2008,21.678322,1,0,28
2008,39.423077,1,1,29
2008,21.634615,0,0,32
2008,21.568628,0,0,26
2008,15.865385,1,1,34
2008,19.23077,1,1,32
2008,31.538462,1,0,33
2008,22.596153,1,1,32
2008,24.038462,0,0,32
2008,38.46154,1,0,28
2008,19.23077,1,1,29
2008,38.46154,0,0,32
2008,19.23077,1,1,32
2008,9.4405594,1,0,34
2008,16.10018,1,1,31
2008,36.057693,1,0,31
2008,36.057693,1,0,29
2008,15.384615,1,1,25
2008,15.384615,0,1,34
2008,36.057693,0,0,34
2008,9.6153851,0,1,27
2008,20.192308,1,1,26
2008,14.676113,1,1,30
2008,9.6153851,0,1,31
2008,11.057693,0,1,27
2008,10.096154,0,0,29
2008,21.68576,1,0,29
2008,23.5,0,0,32
2008,18.076923,1,0,33
2008,19.23077,0,0,25
2008,14.423077,0,0,26
2008,24.038462,1,1,34
2008,45.546558,0,1,32
2008,12.019231,0,0,28
2008,9.6153851,0,0,32
2008,12.019231,0,1,34
2008,28.846153,0,1,28
2008,17.151768,0,1,28
2008,16.289593,1,0,25
2008,17.540108,1,1,26
2008,10.576923,1,1,26
2008,14.033264,1,1,25
2008,26.153847,0,1,31
2008,17.337746,0,0,33
2008,10.784314,0,0,25
2008,13.461538,1,0,33
2008,19.23077,0,0,30
2008,16.02564,0,0,32
2008,16.826923,0,0,33
2008,12.019231,0,0,25
2008,12.087913,0,1,25
2008,15.384615,1,1,25
2008,14.903846,0,0,26
2008,76.92308,1,0,34
2008,31.25,1,0,33
2008,16.994633,1,0,26
2008,27.884615,0,0,27
2008,29.038462,1,0,27
2008,9.6153851,1,1,34
2008,31.468531,1,0,34
2008,5.7692308,0,0,27
2008,18.292683,1,1,26
2008,13.461538,1,1,28
2008,16.826923,1,0,32
2008,25.48077,0,0,33
2008,17.582418,1,1,32
2008,17.788462,1,1,27
2008,4.8076925,0,1,29
2008,36.057693,0,0,34
2008,12.019231,1,1,32
2008,12.019231,0,0,30
2008,14.423077,0,1,34
2008,8.0128202,0,1,34
2008,17.307692,0,0,28
2008,17.307692,0,0,30
2008,9.89011,0,1,29
2008,12.980769,1,1,30
2008,26.442308,1,0,33
2008,24.786325,1,0,27
2008,27.884615,1,0,27
2008,36.057693,1,0,33
2008,13.461538,1,1,32
2008,13.7,0,0,25
2008,27.884615,0,1,30
2008,16.826923,0,1,29
2008,10.240385,1,1,26
2008,18,0,0,30
2008,28.846153,1,0,31
2008,12.5,1,0,26
2008,12.5,0,0,34
2008,18.26923,1,1,25
2008,11.111111,1,1,27
2008,10.096154,0,1,27
2008,27.98583,1,1,34
2008,19.23077,1,1,28
2008,13.461538,1,0,34
2008,12.019231,0,0,29
2008,24.038462,0,0,31
2008,44.591347,1,1,30
2008,17.142857,0,0,29
2008,12.145749,0,0,30
2008,23.217949,1,1,31
2008,17.98077,1,0,30
2008,17.067308,1,1,25
2008,40.865383,1,1,32
2008,9.1346149,0,0,26
2008,28.846153,1,0,31
2008,24.038462,1,1,26
2008,9.6153851,1,0,27
2008,33.653847,1,0,31
2008,31.25,1,1,27
2008,13.354701,0,0,34
2008,5.7692308,0,0,28
2008,9.3406591,0,1,34
2008,23.076923,1,0,33
2008,24.038462,1,1,27
2008,9.5673075,0,1,30
2008,27.884615,1,0,31
2008,38.46154,1,0,30
2008,18.75,0,1,29
2008,5.7692308,0,1,33
2008,19.23077,1,1,29
2008,15.865385,0,0,26
2008,18.028847,1,0,28
2008,20.833334,1,0,28
2008,14.835165,0,0,33
2008,15.865385,1,1,27
2008,24.038462,1,1,33
2008,14.957265,0,0,29
2008,12.019231,0,0,28
2008,12.980769,1,1,27
2008,40.865383,1,1,31
2008,5.7692308,0,1,25
2008,48.076923,0,1,31
2008,9.6153851,0,0,28
2008,8.6206894,0,1,28
2008,15.304808,0,0,32
2008,22.5,0,0,28
2008,26.709402,1,1,31
2008,13.187912,0,1,34
2008,7.2115383,0,0,30
2008,36.53846,1,0,32
2008,4.8076925,0,0,34
2008,6.0096154,0,1,26
2008,31.25,1,1,33
2008,7.6923075,0,1,30
2008,9,0,1,34
2008,21.634615,1,0,30
2008,22.115385,1,1,32
2008,26.442308,1,0,31
2008,24.038462,0,0,33
2008,24.038462,0,1,34
2008,11.778846,0,1,32
2008,10.576923,0,0,27
2008,11.538846,0,0,25
2008,12.5,0,0,32
2008,19.711538,1,0,25
2008,24.51923,1,1,26
2008,31.250961,1,0,26
2008,9.1346149,0,1,25
2008,17.98077,1,0,33
2008,8.3160086,0,1,26
2008,18.028847,0,0,26
2008,18.028847,0,0,26
2008,7.6442308,0,0,33
2008,5.7692308,0,1,28
2008,16.153847,0,0,33
2008,25.106838,1,0,29
2008,30.411449,1,1,34
2008,15,0,0,26
2008,9.1346149,0,1,25
2008,26.627218,1,0,30
2008,24.038462,1,1,28
2008,34.615383,1,0,29
2008,27.884615,1,0,32
2008,14.423077,0,0,26
2008,11.6,0,0,27
2008,17.1875,1,1,34
2008,23.076923,1,0,32
2008,16.02564,1,0,30
2008,9.6153851,1,1,26
2008,6.7307692,0,0,32
2008,12.5,1,1,28
2008,12.5,0,1,25
2008,19.23077,0,0,28
2008,8.6538458,0,0,28
2008,16.979807,1,1,28
2008,17.788462,1,1,26
2008,28.846153,0,0,31
2008,19.23077,0,0,33
2008,7.5910931,0,1,33
2008,12.980769,1,1,25
2008,12.980769,1,1,30
2008,29.807692,0,1,34
2008,23.076923,0,0,33
2008,15.702404,0,1,26
2008,21.978022,0,0,26
2008,33.173077,1,0,29
2008,9,0,0,33
2008,16.826923,0,0,30
2008,35.256409,0,0,30
2008,28.846153,1,0,30
2008,13.461538,0,1,30
2008,12.5,1,0,31
2008,17.857143,0,0,26
2008,17.948717,0,0,27
2008,11.538462,0,0,32
2008,12.019231,1,1,32
2008,12.820513,0,1,27
2008,12.5,1,1,26
2008,33.653847,1,1,30
2008,45.673077,1,0,27
2008,21.634615,0,0,26
2008,39.71154,0,0,33
2008,29.05983,1,0,28
2008,7.4786325,0,1,30
2008,11.770833,0,0,29
2008,10.096154,0,1,28
2008,12.019231,0,1,29
2008,18.75,1,1,34
2008,40.598289,0,0,33
2008,20.32967,1,1,34
2008,14.423077,0,1,33
2008,8.6538458,0,1,34
2008,13.333333,1,0,27
2008,16.826923,1,1,33
2008,11.057693,0,1,33
2008,14.423077,0,1,33
2008,22.596153,0,0,32
2008,16.239317,0,0,26
2008,14.529915,1,0,25
2008,11.538462,0,1,29
2008,20.192308,1,1,29
2008,9.2261906,0,0,34
2008,23.504274,1,1,34
2008,19.23077,0,0,30
2008,28.846153,1,0,29
2008,16.826923,0,0,30
2008,14.423077,0,1,28
2008,26.495726,0,0,30
2008,17.521368,1,0,30
2008,23.413462,1,1,33
2008,28.846153,0,0,33
2008,14.423077,1,1,32
2008,6.25,0,0,28
2008,12.019231,0,1,29
2008,13.942307,0,0,26
2008,10.096154,1,1,27
2008,13.888889,0,1,31
2008,10.439561,0,0,28
2008,16.826923,1,1,28
2008,11.538462,0,0,26
2008,22.361359,0,0,28
2008,10.576923,0,0,28
2008,17.307692,0,0,27
2008,14.423077,0,1,26
2008,14.423077,1,1,27
2008,26.442308,1,0,34
2008,15.659341,1,1,32
2008,15.384615,1,1,28
2008,9.6153851,0,1,34
2008,12.019231,0,0,25
2008,15.384615,1,0,32
2008,13.846154,1,0,26
2008,13.986014,0,0,30
2008,11.076923,1,0,26
2008,26.143791,1,1,25
2008,25.641026,1,0,25
2008,18.26923,1,1,32
2008,24.038462,1,0,25
2008,11.538462,0,0,26
2008,16.384615,0,0,26
2008,16.225962,1,0,25
2008,25.48077,1,0,25
2008,18.26923,0,1,25
2008,32.051281,1,1,33
2008,29.761906,1,0,31
2008,26.923077,1,0,33
2008,22.222221,1,1,32
2008,8.760684,0,0,30
2008,15.384615,1,0,29
2008,14.529915,1,1,30
2008,13.846154,0,0,34
2008,15.384615,0,0,28
2008,15.652951,0,0,33
2008,13.221154,0,0,29
2008,13.846154,0,0,31
2008,11.22449,0,1,31
2008,18.26923,1,1,34
2008,8.2417583,0,1,27
2008,15.144231,0,1,26
2008,7.7202797,0,0,32
2008,18.26923,1,1,27
2008,12.651822,1,1,32
2008,18.218624,0,0,32
2008,16.346153,1,0,33
2008,22.596153,1,1,34
2008,16.02564,1,0,30
2008,23.076923,1,0,30
2008,23.076923,1,1,28
2008,12.019231,1,1,25
2008,23.504274,1,0,28
2008,34.188034,1,0,28
2008,26.223776,1,0,25
2008,35.042736,0,0,30
2008,16.826923,1,0,26
2008,33.89423,1,0,26
2008,17.307692,0,0,34
2008,21.634615,0,0,27
2008,7.3717947,0,0,30
2008,41.666668,1,0,32
2008,12.980769,0,1,28
2008,4.5673075,0,0,29
2008,24.038462,0,0,28
2008,20.384615,1,1,31
2008,42.395103,1,0,31
2008,14.903846,1,1,32
2008,15.384615,0,0,27
2008,10.769231,1,1,28
2008,9.1346149,0,0,28
2008,14.423077,0,0,25
2008,20.979021,1,0,31
2008,15.384615,1,1,27
2008,13.461538,1,0,30
2008,15,1,1,29
2008,7.6923075,1,1,26
2008,14.423077,0,0,27
2008,11.538462,0,1,25
2008,21.923077,1,0,32
2008,32.692307,1,1,32
2008,42.307693,1,0,34
2008,16.586538,1,1,31
2008,12.5,0,1,33
2008,14.423557,0,0,33
2008,22.115385,0,1,31
2008,19.697115,1,1,28
2008,16.224501,0,0,33
2008,4.0064101,0,0,31
2008,11.538462,0,1,32
2008,7.1428571,0,0,31
2008,12.500961,0,0,26
2008,12.019231,0,1,33
2008,19.23077,1,1,33
2008,45.673077,1,0,34
2008,11.979167,0,0,32
2008,8.1730766,0,1,25
2008,15.625,0,0,29
2008,24.038462,1,1,33
2008,16.02564,1,0,33
2008,16.826923,1,1,28
2008,13.986014,0,0,31
2008,12.820513,0,1,33
2008,15.384615,0,1,26
2008,16.346153,0,1,32
2008,11.94332,0,1,25
2008,26.442308,1,0,29
2008,11.538462,0,1,28
2008,15.384615,1,1,31
2008,26.223776,0,0,29
2008,8.2417583,0,1,26
2008,24.038462,1,0,32
2008,21.678322,1,0,31
2008,14.615385,1,0,29
2008,16.666666,0,0,26
2008,14.423077,0,0,29
2008,20.673077,0,1,34
2008,34.965034,0,0,30
2008,15.865385,0,1,27
2008,6.6666665,0,0,32
2008,21.634615,0,0,31
2008,33.566433,1,1,34
2008,4.0064101,1,1,33
2008,7.5,0,1,25
2008,7.5,0,0,31
2008,22.222221,1,1,30
2008,16.826923,0,0,28
2008,11.538462,0,1,33
2008,12.745098,0,0,26
2008,41.025642,0,0,25
2008,11.057693,0,1,32
2008,9.6153851,0,0,34
2008,9.6153851,1,1,33
2008,16.826923,1,1,31
2008,34.23077,1,0,33
2008,11.538462,0,0,34
2008,2.7472527,0,1,30
2008,19.23077,0,0,27
2008,8.6032391,0,0,31
2008,8.8615389,0,1,27
2008,21.153847,0,0,29
2008,8.2417583,0,1,30
2008,17.094017,0,0,29
2008,11.539423,0,0,29
2008,8.5470085,0,0,28
2008,3.8461537,0,1,25
2008,15,0,0,32
2008,20.192308,1,0,33
2008,26.201923,1,1,33
2008,19.963186,1,0,30
2008,3.8461537,1,1,26
2008,4.8076925,1,0,27
2008,6.9270835,0,1,28
2008,9.5754166,1,0,34
2008,11.057693,0,0,27
2008,17.788462,0,0,25
2008,14.423077,1,0,26
2008,16.826923,1,1,27
2008,6.609231,0,1,29
2008,12.820513,1,0,26
2008,10.094711,1,0,27
2008,11.538462,0,1,26
2008,9.6153851,0,1,26
2008,18.26923,1,1,28
2008,5.7692308,0,1,27
2008,18.803419,1,1,30
2008,18.26923,0,0,33
2008,12.980769,1,1,28
2008,20.384615,1,0,30
2008,4.8076925,0,0,34
2008,6.3725491,1,0,26
2008,6.3725491,1,0,30
2008,29.91453,1,1,34
2008,25,1,0,28
2008,9.6153851,1,1,30
2008,25.641026,1,0,32
